time,default.VanDerPol.time,default.VanDerPol.x0,default.VanDerPol.der(x0),default.VanDerPol.x1,default.VanDerPol.der(x1),default.VanDerPol.mu
16.93099999999771,16.93,-1.9998113502903743,0.28903749751106733,0.28903749751106733,1.1329169548306055,1.0
16.93199999999771,16.93,-1.9998113502903743,0.28903749751106733,0.28903749751106733,1.1329169548306055,1.0
16.932999999997712,16.93,-1.9998113502903743,0.28903749751106733,0.28903749751106733,1.1329169548306055,1.0
16.933999999997713,16.93,-1.9998113502903743,0.28903749751106733,0.28903749751106733,1.1329169548306055,1.0
16.934999999997714,16.93,-1.9998113502903743,0.28903749751106733,0.28903749751106733,1.1329169548306055,1.0
16.935999999997716,16.93,-1.9998113502903743,0.28903749751106733,0.28903749751106733,1.1329169548306055,1.0
16.936999999997717,16.93,-1.9998113502903743,0.28903749751106733,0.28903749751106733,1.1329169548306055,1.0
16.937999999997718,16.93,-1.9998113502903743,0.28903749751106733,0.28903749751106733,1.1329169548306055,1.0
16.93899999999772,16.93,-1.9998113502903743,0.28903749751106733,0.28903749751106733,1.1329169548306055,1.0
16.93999999999772,16.94,-1.9969209753152637,0.30036666705937337,0.30036666705937337,1.099517472072484,1.0
16.94099999999772,16.94,-1.9969209753152637,0.30036666705937337,0.30036666705937337,1.099517472072484,1.0
16.941999999997723,16.94,-1.9969209753152637,0.30036666705937337,0.30036666705937337,1.099517472072484,1.0
16.942999999997724,16.94,-1.9969209753152637,0.30036666705937337,0.30036666705937337,1.099517472072484,1.0
16.943999999997725,16.94,-1.9969209753152637,0.30036666705937337,0.30036666705937337,1.099517472072484,1.0
16.944999999997727,16.94,-1.9969209753152637,0.30036666705937337,0.30036666705937337,1.099517472072484,1.0
16.945999999997728,16.94,-1.9969209753152637,0.30036666705937337,0.30036666705937337,1.099517472072484,1.0
16.94699999999773,16.94,-1.9969209753152637,0.30036666705937337,0.30036666705937337,1.099517472072484,1.0
16.94799999999773,16.94,-1.9969209753152637,0.30036666705937337,0.30036666705937337,1.099517472072484,1.0
16.94899999999773,16.94,-1.9969209753152637,0.30036666705937337,0.30036666705937337,1.099517472072484,1.0
16.949999999997733,16.95,-1.99391730864467,0.31136184178009824,0.31136184178009824,1.0673959351193318,1.0
16.950999999997734,16.95,-1.99391730864467,0.31136184178009824,0.31136184178009824,1.0673959351193318,1.0
16.951999999997735,16.95,-1.99391730864467,0.31136184178009824,0.31136184178009824,1.0673959351193318,1.0
16.952999999997736,16.95,-1.99391730864467,0.31136184178009824,0.31136184178009824,1.0673959351193318,1.0
16.953999999997738,16.95,-1.99391730864467,0.31136184178009824,0.31136184178009824,1.0673959351193318,1.0
16.95499999999774,16.95,-1.99391730864467,0.31136184178009824,0.31136184178009824,1.0673959351193318,1.0
16.95599999999774,16.95,-1.99391730864467,0.31136184178009824,0.31136184178009824,1.0673959351193318,1.0
16.95699999999774,16.95,-1.99391730864467,0.31136184178009824,0.31136184178009824,1.0673959351193318,1.0
16.957999999997742,16.95,-1.99391730864467,0.31136184178009824,0.31136184178009824,1.0673959351193318,1.0
16.958999999997744,16.95,-1.99391730864467,0.31136184178009824,0.31136184178009824,1.0673959351193318,1.0
16.959999999997745,16.96,-1.990803690226869,0.32203580113129154,0.32203580113129154,1.0365152155256552,1.0
16.960999999997746,16.96,-1.990803690226869,0.32203580113129154,0.32203580113129154,1.0365152155256552,1.0
16.961999999997747,16.96,-1.990803690226869,0.32203580113129154,0.32203580113129154,1.0365152155256552,1.0
16.96299999999775,16.96,-1.990803690226869,0.32203580113129154,0.32203580113129154,1.0365152155256552,1.0
16.96399999999775,16.96,-1.990803690226869,0.32203580113129154,0.32203580113129154,1.0365152155256552,1.0
16.96499999999775,16.96,-1.990803690226869,0.32203580113129154,0.32203580113129154,1.0365152155256552,1.0
16.965999999997752,16.96,-1.990803690226869,0.32203580113129154,0.32203580113129154,1.0365152155256552,1.0
16.966999999997753,16.96,-1.990803690226869,0.32203580113129154,0.32203580113129154,1.0365152155256552,1.0
16.967999999997755,16.96,-1.990803690226869,0.32203580113129154,0.32203580113129154,1.0365152155256552,1.0
16.968999999997756,16.96,-1.990803690226869,0.32203580113129154,0.32203580113129154,1.0365152155256552,1.0
16.969999999997757,16.97,-1.9875833322155563,0.3324009532865481,0.3324009532865481,1.006838473724146,1.0
16.97099999999776,16.97,-1.9875833322155563,0.3324009532865481,0.3324009532865481,1.006838473724146,1.0
16.97199999999776,16.97,-1.9875833322155563,0.3324009532865481,0.3324009532865481,1.006838473724146,1.0
16.97299999999776,16.97,-1.9875833322155563,0.3324009532865481,0.3324009532865481,1.006838473724146,1.0
16.973999999997762,16.97,-1.9875833322155563,0.3324009532865481,0.3324009532865481,1.006838473724146,1.0
16.974999999997763,16.97,-1.9875833322155563,0.3324009532865481,0.3324009532865481,1.006838473724146,1.0
16.975999999997764,16.97,-1.9875833322155563,0.3324009532865481,0.3324009532865481,1.006838473724146,1.0
16.976999999997766,16.97,-1.9875833322155563,0.3324009532865481,0.3324009532865481,1.006838473724146,1.0
16.977999999997767,16.97,-1.9875833322155563,0.3324009532865481,0.3324009532865481,1.006838473724146,1.0
16.978999999997768,16.97,-1.9875833322155563,0.3324009532865481,0.3324009532865481,1.006838473724146,1.0
16.97999999999777,16.98,-1.9842593226826908,0.3424693380237896,0.3424693380237896,0.978329252716102,1.0
16.98099999999777,16.98,-1.9842593226826908,0.3424693380237896,0.3424693380237896,0.978329252716102,1.0
16.98199999999777,16.98,-1.9842593226826908,0.3424693380237896,0.3424693380237896,0.978329252716102,1.0
16.982999999997773,16.98,-1.9842593226826908,0.3424693380237896,0.3424693380237896,0.978329252716102,1.0
16.983999999997774,16.98,-1.9842593226826908,0.3424693380237896,0.3424693380237896,0.978329252716102,1.0
16.984999999997775,16.98,-1.9842593226826908,0.3424693380237896,0.3424693380237896,0.978329252716102,1.0
16.985999999997777,16.98,-1.9842593226826908,0.3424693380237896,0.3424693380237896,0.978329252716102,1.0
16.986999999997778,16.98,-1.9842593226826908,0.3424693380237896,0.3424693380237896,0.978329252716102,1.0
16.98799999999778,16.98,-1.9842593226826908,0.3424693380237896,0.3424693380237896,0.978329252716102,1.0
16.98899999999778,16.98,-1.9842593226826908,0.3424693380237896,0.3424693380237896,0.978329252716102,1.0
16.98999999999778,16.990000000000002,-1.9808346293024528,0.35225263055095063,0.35225263055095063,0.9509515602055325,1.0
16.990999999997783,16.990000000000002,-1.9808346293024528,0.35225263055095063,0.35225263055095063,0.9509515602055325,1.0
16.991999999997784,16.990000000000002,-1.9808346293024528,0.35225263055095063,0.35225263055095063,0.9509515602055325,1.0
16.992999999997785,16.990000000000002,-1.9808346293024528,0.35225263055095063,0.35225263055095063,0.9509515602055325,1.0
16.993999999997786,16.990000000000002,-1.9808346293024528,0.35225263055095063,0.35225263055095063,0.9509515602055325,1.0
16.994999999997788,16.990000000000002,-1.9808346293024528,0.35225263055095063,0.35225263055095063,0.9509515602055325,1.0
16.99599999999779,16.990000000000002,-1.9808346293024528,0.35225263055095063,0.35225263055095063,0.9509515602055325,1.0
16.99699999999779,16.990000000000002,-1.9808346293024528,0.35225263055095063,0.35225263055095063,0.9509515602055325,1.0
16.99799999999779,16.990000000000002,-1.9808346293024528,0.35225263055095063,0.35225263055095063,0.9509515602055325,1.0
16.998999999997793,16.990000000000002,-1.9808346293024528,0.35225263055095063,0.35225263055095063,0.9509515602055325,1.0
16.999999999997794,17.0,-1.9773121029969434,0.36176214615300595,0.36176214615300595,0.9246699400943781,1.0
17.000999999997795,17.0,-1.9773121029969434,0.36176214615300595,0.36176214615300595,0.9246699400943781,1.0
