time,fmu.x0,fmu.x1
11.047, -1.535026, 0.771161
11.048, -1.535026, 0.771161
11.049, -1.535026, 0.771161
11.05, -1.527315, 0.776052
11.051, -1.527315, 0.776052
11.052, -1.527315, 0.776052
11.053, -1.527315, 0.776052
11.054, -1.527315, 0.776052
11.055, -1.527315, 0.776052
11.056, -1.527315, 0.776052
11.057, -1.527315, 0.776052
11.058, -1.527315, 0.776052
11.059, -1.527315, 0.776052
11.06, -1.519554, 0.780983
11.061, -1.519554, 0.780983
11.062, -1.519554, 0.780983
11.063, -1.519554, 0.780983
11.064, -1.519554, 0.780983
11.065, -1.519554, 0.780983
11.066, -1.519554, 0.780983
11.067, -1.519554, 0.780983
11.068, -1.519554, 0.780983
11.069, -1.519554, 0.780983
11.07, -1.511744, 0.785955
11.071, -1.511744, 0.785955
11.072, -1.511744, 0.785955
11.073, -1.511744, 0.785955
11.074, -1.511744, 0.785955
11.075, -1.511744, 0.785955
11.076, -1.511744, 0.785955
11.077, -1.511744, 0.785955
11.078, -1.511744, 0.785955
11.079, -1.511744, 0.785955
11.08, -1.503885, 0.790970
11.081, -1.503885, 0.790970
11.082, -1.503885, 0.790970
11.083, -1.503885, 0.790970
11.084, -1.503885, 0.790970
11.085, -1.503885, 0.790970
11.086, -1.503885, 0.790970
11.087, -1.503885, 0.790970
11.088, -1.503885, 0.790970
11.089, -1.503885, 0.790970
11.09, -1.495975, 0.796030
11.091, -1.495975, 0.796030
11.092, -1.495975, 0.796030
11.093, -1.495975, 0.796030
11.094, -1.495975, 0.796030
11.095, -1.495975, 0.796030
11.096, -1.495975, 0.796030
11.097, -1.495975, 0.796030
11.098, -1.495975, 0.796030
11.099, -1.495975, 0.796030
11.1, -1.488015, 0.801135
11.101, -1.488015, 0.801135
11.102, -1.488015, 0.801135
11.103, -1.488015, 0.801135
11.104, -1.488015, 0.801135
11.105, -1.488015, 0.801135
11.106, -1.488015, 0.801135
11.107, -1.488015, 0.801135
11.108, -1.488015, 0.801135
11.109, -1.488015, 0.801135
11.11, -1.480004, 0.806288
11.111, -1.480004, 0.806288
11.112, -1.480004, 0.806288
11.113, -1.480004, 0.806288
11.114, -1.480004, 0.806288
11.115, -1.480004, 0.806288
11.116, -1.480004, 0.806288
11.117, -1.480004, 0.806288
11.118, -1.480004, 0.806288
11.119, -1.480004, 0.806288
11.12, -1.471941, 0.811490
11.121, -1.471941, 0.811490
11.122, -1.471941, 0.811490
11.123, -1.471941, 0.811490
11.124, -1.471941, 0.811490
11.125, -1.471941, 0.811490
11.126, -1.471941, 0.811490
11.127, -1.471941, 0.811490
11.128, -1.471941, 0.811490
11.129, -1.471941, 0.811490
11.13, -1.463826, 0.816742
11.131, -1.463826, 0.816742
11.132, -1.463826, 0.816742
11.133, -1.463826, 0.816742
11.134, -1.463826, 0.816742
11.135, -1.463826, 0.816742
11.136, -1.463826, 0.816742
11.137, -1.463826, 0.816742
11.138, -1.463826, 0.816742
11.139, -1.463826, 0.816742
11.14, -1.455658, 0.822047
11.141, -1.455658, 0.822047
11.142, -1.455658, 0.822047
11.143, -1.455658, 0.822047
11.144, -1.455658, 0.822047
11.145, -1.455658, 0.822047
11.146, -1.455658, 0.822047
11.147, -1.455658, 0.822047
11.148, -1.455658, 0.822047
11.149, -1.455658, 0.822047
11.15, -1.447438, 0.827405
11.151, -1.447438, 0.827405
11.152, -1.447438, 0.827405
11.153, -1.447438, 0.827405
11.154, -1.447438, 0.827405
11.155, -1.447438, 0.827405
11.156, -1.447438, 0.827405
11.157, -1.447438, 0.827405
11.158, -1.447438, 0.827405
11.159, -1.447438, 0.827405
11.16, -1.439164, 0.832819
11.161, -1.439164, 0.832819
11.162, -1.439164, 0.832819
11.163, -1.439164, 0.832819
11.164, -1.439164, 0.832819
11.165, -1.439164, 0.832819
11.166, -1.439164, 0.832819
11.167, -1.439164, 0.832819
11.168, -1.439164, 0.832819
11.169, -1.439164, 0.832819
11.17, -1.430836, 0.838290
11.171, -1.430836, 0.838290
11.172, -1.430836, 0.838290
11.173, -1.430836, 0.838290
11.174, -1.430836, 0.838290
11.175, -1.430836, 0.838290
11.176, -1.430836, 0.838290
11.177, -1.430836, 0.838290
11.178, -1.430836, 0.838290
11.179, -1.430836, 0.838290
11.18, -1.422453, 0.843819
11.181, -1.422453, 0.843819
11.182, -1.422453, 0.843819
11.183, -1.422453, 0.843819
11.184, -1.422453, 0.843819
11.185, -1.422453, 0.843819
11.186, -1.422453, 0.843819
11.187, -1.422453, 0.843819
11.188, -1.422453, 0.843819
11.189, -1.422453, 0.843819
11.19, -1.414015, 0.849408
11.191, -1.414015, 0.849408
11.192, -1.414015, 0.849408
11.193, -1.414015, 0.849408
11.194, -1.414015, 0.849408
11.195, -1.414015, 0.849408
11.196, -1.414015, 0.849408
11.197, -1.414015, 0.849408
11.198, -1.414015, 0.849408
11.199, -1.414015, 0.849408
11.2, -1.405520, 0.855059
11.201, -1.405520, 0.855059
11.202, -1.405520, 0.855059
11.203, -1.405520, 0.855059
11.204, -1.405520, 0.855059
11.205, -1.405520, 0.855059
11.206, -1.405520, 0.855059
11.207, -1.405520, 0.855059
11.208, -1.405520, 0.855059
11.209, -1.405520, 0.855059
11.21, -1.396970, 0.860773
11.211, -1.396970, 0.860773
11.212, -1.396970, 0.860773
11.213, -1.396970, 0.860773
11.214, -1.396970, 0.860773
11.215, -1.396970, 0.860773
11.216, -1.396970, 0.860773
11.217, -1.396970, 0.860773
11.218, -1.396970, 0.860773
11.219, -1.396970, 0.860773
11.22, -1.388362, 0.866552
11.221, -1.388362, 0.866552
11.222, -1.388362, 0.866552
11.223, -1.388362, 0.866552
11.224, -1.388362, 0.866552
11.225, -1.388362, 0.866552
11.226, -1.388362, 0.866552
11.227, -1.388362, 0.866552
11.228, -1.388362, 0.866552
11.229, -1.388362, 0.866552
11.23, -1.379697, 0.872398
11.231, -1.379697, 0.872398
11.232, -1.379697, 0.872398
11.233, -1.379697, 0.872398
11.234, -1.379697, 0.872398
11.235, -1.379697, 0.872398
11.236, -1.379697, 0.872398
11.237, -1.379697, 0.872398
11.238, -1.379697, 0.872398
11.239, -1.379697, 0.872398
11.24, -1.370973, 0.878312
11.241, -1.370973, 0.878312
11.242, -1.370973, 0.878312
11.243, -1.370973, 0.878312
11.244, -1.370973, 0.878312
11.245, -1.370973, 0.878312
11.246, -1.370973, 0.878312
11.247, -1.370973, 0.878312
11.248, -1.370973, 0.878312
11.249, -1.370973, 0.878312
11.25, -1.362190, 0.884297
11.251, -1.362190, 0.884297
11.252, -1.362190, 0.884297
11.253, -1.362190, 0.884297
11.254, -1.362190, 0.884297
11.255, -1.362190, 0.884297
11.256, -1.362190, 0.884297
11.257, -1.362190, 0.884297
11.258, -1.362190, 0.884297
11.259, -1.362190, 0.884297
11.26, -1.353347, 0.890353
11.261, -1.353347, 0.890353
11.262, -1.353347, 0.890353
11.263, -1.353347, 0.890353
11.264, -1.353347, 0.890353
11.265, -1.353347, 0.890353
11.266, -1.353347, 0.890353
11.267, -1.353347, 0.890353
11.268, -1.353347, 0.890353
11.269, -1.353347, 0.890353
11.27, -1.344443, 0.896483
11.271, -1.344443, 0.896483
11.272, -1.344443, 0.896483
11.273, -1.344443, 0.896483
11.274, -1.344443, 0.896483
11.275, -1.344443, 0.896483
11.276, -1.344443, 0.896483
11.277, -1.344443, 0.896483
11.278, -1.344443, 0.896483
11.279, -1.344443, 0.896483
11.28, -1.335478, 0.902688
11.281, -1.335478, 0.902688
11.282, -1.335478, 0.902688
11.283, -1.335478, 0.902688
11.284, -1.335478, 0.902688
11.285, -1.335478, 0.902688
11.286, -1.335478, 0.902688
11.287, -1.335478, 0.902688
11.288, -1.335478, 0.902688
11.289, -1.335478, 0.902688
11.29, -1.326451, 0.908970
11.291, -1.326451, 0.908970
11.292, -1.326451, 0.908970
11.293, -1.326451, 0.908970
11.294, -1.326451, 0.908970
11.295, -1.326451, 0.908970
11.296, -1.326451, 0.908970
11.297, -1.326451, 0.908970
11.298, -1.326451, 0.908970
11.299, -1.326451, 0.908970
11.3, -1.317362, 0.915331
11.301, -1.317362, 0.915331
11.302, -1.317362, 0.915331
11.303, -1.317362, 0.915331
11.304, -1.317362, 0.915331
11.305, -1.317362, 0.915331
11.306, -1.317362, 0.915331
11.307, -1.317362, 0.915331
11.308, -1.317362, 0.915331
11.309, -1.317362, 0.915331
11.31, -1.308208, 0.921773
11.311, -1.308208, 0.921773
11.312, -1.308208, 0.921773
